cik,entity_name,taxonomy,tag,label,description,unit,end_date,value,accession_number,fiscal_year,fiscal_period,form,filed_date,frame
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestReceivedClassifiedAsInvestingActivities,,,USD,2022-12-31,55000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestReceivedClassifiedAsInvestingActivities,,,USD,2022-12-31,55000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestReceivedClassifiedAsInvestingActivities,,,USD,2023-06-30,74000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestReceivedClassifiedAsInvestingActivities,,,USD,2023-06-30,74000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestReceivedClassifiedAsInvestingActivities,,,USD,2023-12-31,183000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestReceivedClassifiedAsInvestingActivities,,,USD,2024-06-30,110000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2019-12-31,-977000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2020-12-31,-1391000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2020-12-31,-1391000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2021-12-31,-1675000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2021-12-31,-1675000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2021-12-31,-1675000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2022-06-30,-45000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2022-12-31,-57000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2022-12-31,-57000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2023-06-30,32000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2023-06-30,32000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2023-12-31,98000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InterestRevenueExpense,,,USD,2024-06-30,65000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Inventories,,,USD,2020-12-31,3000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Inventories,,,USD,2021-12-31,4000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Inventories,,,USD,2021-12-31,4000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Inventories,,,USD,2022-12-31,48000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Inventories,,,USD,2022-12-31,48000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Inventories,,,USD,2022-12-31,48000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Inventories,,,USD,2023-06-30,45000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Inventories,,,USD,2023-12-31,49000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Inventories,,,USD,2023-12-31,49000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Inventories,,,USD,2024-06-30,48000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsInSubsidiariesJointVenturesAndAssociates,,,USD,2020-12-31,9000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsInSubsidiariesJointVenturesAndAssociates,,,USD,2021-12-31,14000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsInSubsidiariesJointVenturesAndAssociates,,,USD,2021-12-31,14000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsInSubsidiariesJointVenturesAndAssociates,,,USD,2022-12-31,107000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsInSubsidiariesJointVenturesAndAssociates,,,USD,2022-12-31,107000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsInSubsidiariesJointVenturesAndAssociates,,,USD,2022-12-31,107000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsInSubsidiariesJointVenturesAndAssociates,,,USD,2023-06-30,107000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsInSubsidiariesJointVenturesAndAssociates,,,USD,2023-12-31,102000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsInSubsidiariesJointVenturesAndAssociates,,,USD,2023-12-31,102000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsInSubsidiariesJointVenturesAndAssociates,,,USD,2024-06-30,135000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,,,USD,2020-12-31,1675000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,,,USD,2021-12-31,4481000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,,,USD,2021-12-31,4481000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,,,USD,2022-12-31,4876000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,,,USD,2022-12-31,4876000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,,,USD,2023-06-30,2626000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,,,USD,2023-12-31,3093000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,,,USD,2023-12-31,3093000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,InvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,,,USD,2024-06-30,3378000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,IssueOfConvertibleInstruments,,,USD,2019-12-31,565000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,IssueOfConvertibleInstruments,,,USD,2020-12-31,298000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,IssueOfConvertibleInstruments,,,USD,2020-12-31,298000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,IssueOfConvertibleInstruments,,,USD,2021-12-31,27000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,IssueOfConvertibleInstruments,,,USD,2021-12-31,27000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,IssueOfConvertibleInstruments,,,USD,2021-12-31,27000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationSharebasedPayment,,,USD,2019-12-31,6000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationSharebasedPayment,,,USD,2020-12-31,24000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationSharebasedPayment,,,USD,2020-12-31,24000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationSharebasedPayment,,,USD,2021-12-31,172000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationSharebasedPayment,,,USD,2021-12-31,172000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationSharebasedPayment,,,USD,2021-12-31,172000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationSharebasedPayment,,,USD,2022-12-31,160000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationSharebasedPayment,,,USD,2022-12-31,160000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationSharebasedPayment,,,USD,2023-12-31,103000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,,,USD,2019-12-31,2000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,,,USD,2020-12-31,2000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,,,USD,2020-12-31,2000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,,,USD,2021-12-31,4000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,,,USD,2021-12-31,4000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,,,USD,2021-12-31,4000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,,,USD,2022-12-31,7000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,,,USD,2022-12-31,7000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,,,USD,2023-06-30,0,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,,,USD,2023-12-31,7000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,,,USD,2024-06-30,0,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LegalProceedingsProvision,,,USD,2020-12-31,32000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LegalProceedingsProvision,,,USD,2021-12-31,32000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LegalProceedingsProvision,,,USD,2021-12-31,32000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LegalProceedingsProvision,,,USD,2022-12-31,32000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LegalProceedingsProvision,,,USD,2022-12-31,32000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LegalProceedingsProvision,,,USD,2023-12-31,32000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Liabilities,,,USD,2020-12-31,11736000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Liabilities,,,USD,2021-12-31,3159000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Liabilities,,,USD,2021-12-31,3159000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Liabilities,,,USD,2022-12-31,2513000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Liabilities,,,USD,2022-12-31,2513000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Liabilities,,,USD,2022-12-31,2513000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Liabilities,,,USD,2023-06-30,1902000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Liabilities,,,USD,2023-12-31,2324000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Liabilities,,,USD,2023-12-31,2324000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Liabilities,,,USD,2024-06-30,2123000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LiabilitiesArisingFromFinancingActivities,,,USD,2019-12-31,12153000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LiabilitiesArisingFromFinancingActivities,,,USD,2020-12-31,14868000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LiabilitiesArisingFromFinancingActivities,,,USD,2020-12-31,14868000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LiabilitiesArisingFromFinancingActivities,,,USD,2021-12-31,2175000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LiabilitiesArisingFromFinancingActivities,,,USD,2021-12-31,2175000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LiabilitiesArisingFromFinancingActivities,,,USD,2021-12-31,2175000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LiabilitiesArisingFromFinancingActivities,,,USD,2022-12-31,1365000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LiabilitiesArisingFromFinancingActivities,,,USD,2022-12-31,1365000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LiabilitiesArisingFromFinancingActivities,,,USD,2023-12-31,793000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LongtermBorrowings,,,USD,2020-12-31,111000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LongtermBorrowings,,,USD,2021-12-31,2031000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LongtermBorrowings,,,USD,2021-12-31,2031000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LongtermBorrowings,,,USD,2022-12-31,1248000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LongtermBorrowings,,,USD,2022-12-31,1248000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LongtermBorrowings,,,USD,2022-12-31,1248000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LongtermBorrowings,,,USD,2023-06-30,658000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LongtermBorrowings,,,USD,2023-12-31,668000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LongtermBorrowings,,,USD,2023-12-31,668000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,LongtermBorrowings,,,USD,2024-06-30,209000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MaximumExposureToCreditRiskOfLoansOrReceivables,,,USD,2020-12-31,31000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MaximumExposureToCreditRiskOfLoansOrReceivables,,,USD,2021-12-31,107000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MaximumExposureToCreditRiskOfLoansOrReceivables,,,USD,2021-12-31,107000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MaximumExposureToCreditRiskOfLoansOrReceivables,,,USD,2022-12-31,185000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MaximumExposureToCreditRiskOfLoansOrReceivables,,,USD,2022-12-31,185000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MaximumExposureToCreditRiskOfLoansOrReceivables,,,USD,2023-12-31,272000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingExpense,,,USD,2019-12-31,2000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingExpense,,,USD,2020-12-31,12000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingExpense,,,USD,2020-12-31,12000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingExpense,,,USD,2021-12-31,3000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingExpense,,,USD,2021-12-31,3000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingExpense,,,USD,2021-12-31,3000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingExpense,,,USD,2022-12-31,14000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingExpense,,,USD,2022-12-31,9000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingExpense,,,USD,2023-12-31,4000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingIncome,,,USD,2019-12-31,14000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingIncome,,,USD,2020-12-31,15000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingIncome,,,USD,2020-12-31,15000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingIncome,,,USD,2021-12-31,4000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingIncome,,,USD,2021-12-31,4000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingIncome,,,USD,2021-12-31,4000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingIncome,,,USD,2022-12-31,10000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingIncome,,,USD,2022-12-31,10000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,MiscellaneousOtherOperatingIncome,,,USD,2023-12-31,16000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NetForeignExchangeGain,,,USD,2019-12-31,9000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NetForeignExchangeGain,,,USD,2020-12-31,11000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NetForeignExchangeGain,,,USD,2020-12-31,11000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NetForeignExchangeGain,,,USD,2021-12-31,2000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NetForeignExchangeGain,,,USD,2021-12-31,2000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NetForeignExchangeGain,,,USD,2021-12-31,2000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NetForeignExchangeGain,,,USD,2022-12-31,0,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NetForeignExchangeGain,,,USD,2022-12-31,0,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NetForeignExchangeGain,,,USD,2023-12-31,1000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NoncontrollingInterests,,,USD,2020-12-31,105000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NoncontrollingInterests,,,USD,2021-12-31,286000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NoncontrollingInterests,,,USD,2021-12-31,286000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NoncontrollingInterests,,,USD,2022-12-31,54000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NoncontrollingInterests,,,USD,2022-12-31,54000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NoncontrollingInterests,,,USD,2022-12-31,54000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,NoncontrollingInterests,,,USD,2023-06-30,20000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
